machine_id,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code
6351348,4,3,2,4,1,0,5,1,1,28601
6351427,99,4,5,5,3,0,5,1,1,91761
6351473,3,2,3,4,3,1,1,0,1,51555
6351891,99,2,5,8,4,1,1,0,0,64015
6352006,1,4,6,7,5,0,1,0,0,85250
6352254,2,3,4,5,2,1,1,0,0,37087
6352456,99,3,3,7,4,1,2,0,0,77396
6352553,5,3,5,7,6,0,1,0,0,74137
6352567,1,3,6,5,4,1,1,1,0,29485
6352583,4,2,3,6,3,0,1,0,0,60625
6352769,99,3,5,5,4,1,1,1,0,30666
6353405,99,2,3,7,2,0,1,0,0,58270
6353716,99,2,5,8,5,1,1,1,0,63846
6354571,99,3,4,11,2,0,1,0,0,73099
6354676,3,3,4,6,3,0,1,0,1,33025
6354749,0,3,4,1,4,0,3,1,0,35816
6354814,1,3,3,9,5,0,1,0,0,32312
6355167,99,3,5,6,7,1,1,1,0,38138
6355252,99,4,3,4,5,0,1,1,0,80206
6356138,5,2,4,11,7,0,1,0,0,52246
6356506,1,3,5,8,7,0,1,1,0,76233
6356862,5,3,3,6,5,1,5,0,0,29223
6357028,5,4,2,4,7,0,1,1,0,92626
6357617,99,2,1,5,4,0,1,1,0,48314
6357887,99,4,5,9,3,1,5,0,1,85706
6358471,3,3,2,3,2,0,2,0,0,38655
6358889,99,4,4,5,5,1,1,0,0,59270
6359344,99,1,4,2,1,1,2,1,1,99999
6359404,2,3,4,5,1,1,2,0,0,39208
6359412,99,1,6,7,4,1,1,0,0,12419
6359985,1,3,3,3,3,1,5,0,1,79359
6360054,1,3,5,3,6,0,1,0,0,76051
6360093,99,3,6,10,1,0,5,0,0,77022
6360256,1,3,3,9,3,1,1,0,0,32352
6360295,99,3,1,1,4,0,1,1,0,30824
6360411,2,2,2,11,5,0,1,1,0,46247
6360429,2,4,2,11,3,0,1,1,0,93004
6360439,5,1,5,8,6,1,1,1,0,01060
6360442,4,1,2,4,7,0,1,0,0,19057
6360463,1,4,2,9,1,0,1,0,0,87108
6360795,99,1,1,10,5,0,1,0,0,11212
6360898,2,3,4,8,7,1,2,1,0,35405
6361345,3,3,3,5,5,1,1,0,0,24501
6361656,2,3,2,2,3,0,3,0,0,31833
6361730,1,1,2,6,3,0,5,0,1,11229
6362163,99,3,2,9,1,0,1,0,0,30642
6362484,99,1,3,6,5,1,1,0,1,11717
6362934,99,3,3,1,5,0,1,0,0,21117
6363097,2,3,2,4,3,0,1,0,0,29479
6363318,5,2,4,7,6,1,1,0,0,60466
6364874,99,4,6,6,7,1,3,0,0,90703
6365193,99,3,6,9,6,1,1,1,0,74063
6365393,4,3,2,8,5,0,1,0,0,23462
6365661,5,1,2,9,6,0,1,1,0,06516
6365692,2,3,1,8,4,0,3,0,0,77083
6365707,4,2,2,11,4,0,1,1,0,61571
6366004,99,3,4,3,4,0,1,1,0,20740
6366047,99,4,3,4,5,1,1,0,0,89032
6366200,5,2,1,6,4,0,1,0,0,43764
6366378,99,3,4,9,7,0,1,0,0,78758
6366399,1,2,2,7,7,0,1,1,0,45066
6366456,4,2,1,4,4,0,1,1,0,60660
6366722,5,1,1,5,3,0,1,1,0,01103
6366938,5,2,1,8,2,0,1,1,0,44281
6367010,2,3,2,11,4,0,1,0,0,75751
6367942,99,1,1,3,2,0,1,0,0,99999
6368033,99,2,3,5,2,0,1,0,0,49031
6368158,2,1,3,7,4,1,1,0,0,07419
6368693,2,2,5,6,4,1,1,1,0,99999
6368742,99,2,5,5,4,1,1,1,0,47666
6368932,1,3,5,11,4,1,2,1,0,28364
6369835,99,3,3,4,6,1,1,1,0,29569
6370326,99,1,4,9,4,1,1,0,0,08753
6370700,4,4,2,10,6,0,1,0,0,98686
6370703,2,3,3,4,6,0,2,0,0,21223
6370708,5,1,2,10,3,0,1,0,0,07052
6370737,5,4,2,5,2,0,1,0,0,80475
6370740,4,3,4,7,5,0,1,0,0,24588
6370800,5,3,3,8,7,1,1,1,0,21117
6370801,2,4,4,7,4,1,1,0,0,97015
6370813,4,2,4,11,7,1,1,1,0,48198
6370859,2,1,3,11,5,0,1,1,0,17844
6370866,5,2,5,9,7,1,1,1,0,46373
6371180,99,3,2,8,3,0,1,0,0,37129
6371237,99,3,3,6,6,0,1,0,0,21770
6371370,3,1,4,2,7,1,5,0,1,01256
6371880,2,3,5,4,5,0,2,1,0,77803
6372476,3,2,1,7,4,0,2,1,0,60620
6372917,1,2,4,6,3,1,1,0,0,48750
6373248,3,1,3,5,5,0,1,0,0,01904
6373486,2,3,2,9,5,0,1,0,0,37377
6374268,1,4,3,4,4,1,2,1,0,96734
6374373,3,2,5,11,3,1,1,0,0,63138
6374544,2,3,4,4,3,1,2,1,0,31023
6374930,99,4,5,8,2,0,5,0,1,90032
6375312,3,4,3,9,5,1,1,0,0,85220
6375760,99,3,3,7,5,0,2,0,0,21215
6375946,2,3,2,4,3,0,1,0,0,29479
6375966,5,2,5,6,4,1,1,1,0,48059
6376081,4,3,2,10,4,0,1,0,0,28341
6376298,4,3,6,7,7,1,1,0,0,70471
6376305,5,3,3,3,6,1,1,0,0,31322
6376332,5,1,4,8,5,1,1,0,0,07410
6376336,4,1,4,4,3,1,1,0,0,18252
6376347,4,1,2,8,4,0,1,0,0,15944
6376380,4,3,6,11,3,1,1,0,1,28205
6376386,4,3,5,3,5,1,1,0,1,30750
6376395,5,3,2,7,6,0,1,1,0,32720
6376414,0,2,1,5,6,0,1,1,0,48529
6376547,99,3,3,2,4,0,1,0,0,33195
6376684,2,2,2,8,3,0,1,0,0,51365
6376777,99,4,4,9,4,0,5,1,1,90731
6376860,3,3,4,9,2,0,2,0,0,70802
6376932,4,2,2,7,5,0,1,1,0,43081
6377146,3,3,2,10,4,0,1,0,0,22408
6377822,99,1,3,7,5,1,2,1,1,06484
6377942,99,3,2,7,1,0,1,0,0,28644
6378434,2,4,2,4,2,0,1,1,0,99702
6378530,4,4,2,5,6,0,1,0,0,98026
6378781,2,3,2,5,5,0,1,1,0,79762
6379107,0,3,4,6,1,0,1,0,0,71602
6379219,2,3,2,4,5,0,1,0,0,33847
6379524,2,3,1,10,2,0,1,1,0,35630
6379726,1,3,5,6,6,1,1,0,0,38004
6379852,99,3,4,4,3,1,1,0,0,75755
6379919,4,1,2,8,6,0,5,0,0,07043
6380094,99,3,4,3,5,0,2,0,0,77099
6380275,3,4,2,8,5,0,1,0,0,89129
6380444,5,1,2,7,5,0,2,0,0,07104
6380889,99,4,3,3,6,0,1,0,1,92117
6380895,99,1,6,7,7,1,1,1,0,10533
6380937,2,1,3,9,5,0,5,1,1,07740
6381148,99,2,1,5,1,0,1,0,0,68801
6381273,2,3,2,11,4,0,1,1,0,32738
6381361,2,3,1,9,5,0,2,0,0,37148
6381616,1,2,2,7,4,0,1,1,0,45324
6381887,2,2,6,8,1,1,1,1,0,68725
6381952,1,1,3,2,7,0,2,0,0,11432
6382144,2,1,2,5,5,0,1,0,0,19335
6382267,99,3,3,7,3,1,1,0,0,28211
6382469,5,2,5,9,5,1,1,0,0,45371
6382480,5,1,4,7,7,1,1,1,0,09180
6382487,2,2,2,10,4,0,1,0,0,62006
6382489,5,2,1,5,5,0,1,1,0,60074
6382493,4,3,2,4,6,0,1,1,0,77056
6382507,4,3,1,4,3,0,2,1,0,28216
6382511,4,4,3,8,6,1,1,1,0,87107
6382518,2,2,2,11,5,0,1,1,0,63141
6382941,2,4,1,7,6,0,1,1,0,93309
6382990,1,2,4,6,4,1,1,0,0,43068
6383142,2,4,2,2,3,0,1,0,0,92260
6383178,1,4,5,3,5,0,1,0,0,97027
6383245,99,4,4,9,5,0,1,0,0,84185
6383530,4,3,4,6,7,1,1,1,0,76092
6383741,99,1,3,7,4,1,1,0,0,16117
6383797,99,1,2,4,4,0,1,0,1,10461
6384258,2,2,5,6,6,1,1,0,0,43570
6384436,5,2,2,7,4,0,1,0,0,44883
6384449,1,3,2,4,4,0,2,0,0,36866
6384788,1,1,4,6,5,0,1,0,0,12502
6385061,99,3,3,8,7,0,1,0,0,75601
6385182,99,3,4,3,2,0,1,0,0,29485
6385188,3,2,2,7,5,0,2,0,0,46816
6385246,99,4,6,10,6,0,1,1,0,97062
6385336,99,4,3,9,5,0,5,0,1,85014
6385463,3,2,2,5,3,0,1,0,0,65742
6385963,99,3,4,9,3,1,1,0,0,70001
6386243,99,4,3,8,2,0,1,0,0,80828
6386546,99,1,3,8,6,1,2,0,0,08105
6386753,99,1,3,3,7,0,5,0,0,11716
6386979,99,2,6,4,3,1,1,0,0,46324
6387549,5,1,3,6,6,1,1,0,0,12866
6387557,1,4,2,11,4,0,1,0,0,97603
6387641,3,1,1,8,2,0,2,1,0,19050
6387735,2,4,5,7,3,1,1,0,0,97918
6387806,99,3,4,8,4,1,1,0,0,32822
6387861,99,1,2,4,7,0,3,0,0,19406
6387945,5,3,2,11,5,0,1,0,0,21784
6387992,2,2,3,8,5,1,1,0,0,53140
6388005,4,3,1,3,6,0,1,0,0,76040
6388010,2,1,4,9,6,0,1,1,0,07203
6388047,2,1,2,6,3,0,1,1,0,15210
6388054,2,4,1,5,5,0,1,0,0,98201
6388060,5,3,6,8,7,1,1,1,0,23464
6388070,5,3,2,11,7,0,1,1,0,32174
6388078,2,2,4,5,5,1,1,1,0,53719
6388082,4,4,5,4,7,1,1,1,0,92653
6388092,1,3,4,7,4,0,1,1,0,42437
6388109,2,3,2,11,6,0,1,1,0,21043
6388146,2,2,5,7,5,1,1,0,0,44241
6388148,5,2,3,4,3,1,1,0,0,44420
6388176,4,4,2,8,3,0,1,1,0,91604
6388185,2,2,1,6,3,0,1,1,0,49631
6388188,5,3,5,9,7,1,2,1,0,20011
6388200,5,2,3,3,5,0,1,1,0,50613
6388203,5,1,4,6,6,1,1,1,0,15071
6388206,0,1,4,10,7,1,1,1,0,07401
6388209,5,3,2,10,7,0,1,1,0,23002
6388210,1,2,1,11,3,0,1,0,1,64012
6388217,2,4,1,6,3,0,1,0,0,98036
6388239,5,2,4,5,7,1,1,1,0,48377
6388263,2,1,2,4,7,0,1,1,0,19075
6388291,2,3,2,9,5,0,1,0,0,37145
6388299,5,3,5,5,6,1,3,0,0,32277
6388307,3,2,2,5,3,0,1,0,0,68502
6388313,2,1,3,7,6,0,1,1,0,07882
6388317,5,2,2,10,7,0,1,1,0,54449
6388335,4,4,2,11,3,0,1,1,0,98040
6388370,4,2,2,11,6,0,1,0,0,44224
6388385,2,1,4,8,3,1,1,0,0,03886
6388387,3,1,2,8,1,0,1,1,0,07055
6388399,3,3,2,11,3,0,1,0,0,33308
6388400,4,2,2,8,7,0,1,0,0,60448
6388406,2,1,2,11,7,0,1,0,0,10598
6388432,2,4,5,6,3,1,1,0,0,98661
6388449,5,2,2,9,4,0,1,1,0,54929
6388461,2,2,1,6,7,0,1,1,0,46323
6388472,2,3,6,10,7,1,1,0,0,75495
6388500,3,3,3,11,4,1,1,1,0,72032
6388506,3,2,4,8,3,1,1,0,0,51050
6388510,1,3,2,10,3,0,1,1,0,34235
6388526,4,2,4,7,3,0,1,0,0,63771
6388543,5,2,4,4,4,1,1,0,0,48655
6388555,5,4,1,11,3,0,1,1,0,97330
6388558,5,4,4,6,2,0,1,1,0,81416
6388561,3,3,4,6,5,1,1,0,0,30315
6388565,4,1,3,10,4,1,1,0,0,08046
6388597,4,1,4,7,5,1,1,1,0,11762
6388621,2,4,3,5,5,1,1,1,0,92129
6388624,2,2,1,4,3,0,1,0,0,64138
6388634,2,3,1,4,2,0,2,1,0,27217
6388635,1,1,2,11,3,0,1,1,1,11234
6388638,2,3,5,5,4,1,1,1,0,35503
6388640,5,1,3,11,6,0,1,1,0,01520
6388695,5,1,2,5,6,0,1,1,0,18925
6388736,2,2,2,8,7,0,1,1,0,48318
6388753,5,4,6,5,5,1,1,1,0,95363
6388780,1,4,2,6,2,0,1,0,0,97123
6388783,2,2,3,7,4,0,1,1,0,56283
6388784,2,1,2,6,5,0,1,1,0,08037
6388786,2,1,2,10,3,0,1,1,0,12803
6388831,4,3,2,5,6,0,1,1,0,31907
6388836,3,1,2,9,4,0,1,1,0,15642
6388847,3,2,1,7,2,0,1,0,0,46164
6388894,2,3,2,10,3,0,1,1,0,21208
6388914,2,2,3,11,2,0,1,0,0,47145
6388916,2,3,4,10,6,1,1,1,0,75233
6388918,2,2,5,7,5,1,1,1,0,61937
6388921,4,3,3,3,1,1,1,1,0,71270
6388933,4,3,2,5,3,0,2,0,0,38402
6388957,4,2,1,11,2,0,1,1,0,60130
6388998,4,2,1,5,3,0,1,1,0,48503
6389036,1,3,4,9,3,1,1,1,0,28152
6389066,5,4,1,4,6,0,1,0,0,85278
6389078,4,1,2,8,5,0,1,1,0,17520
6389126,2,3,2,7,5,0,1,0,0,28301
6389128,1,1,2,7,5,0,1,1,0,14225
6389147,4,3,2,11,5,0,1,1,0,33803
6389191,3,2,5,5,4,1,1,1,0,46514
6389197,4,3,5,9,7,1,1,1,0,77069
6389204,2,1,2,10,6,0,1,1,0,18034
6389287,2,4,2,9,4,0,1,0,0,98198
6389289,4,3,3,11,6,0,1,1,0,29464
6389294,4,2,6,4,5,1,1,1,0,45807
6389329,4,3,2,5,2,0,1,1,0,72719
6389336,2,1,1,10,6,0,1,0,0,10128
6389360,4,1,6,6,4,1,1,0,0,05403
6389365,4,3,2,11,3,0,1,1,0,32177
6389413,2,3,3,11,3,0,3,0,0,20715
6389415,1,2,2,6,4,0,1,0,0,53948
6389455,0,1,1,7,4,0,1,0,0,04864
6389463,5,3,4,7,7,1,1,1,0,28226
6389470,4,3,2,9,5,0,1,1,0,37212
6389502,4,3,4,5,4,1,1,0,0,39272
6389540,2,4,3,9,2,0,1,1,0,85281
6389552,4,1,2,7,3,0,2,1,0,10462
6389557,4,1,5,9,7,1,1,1,0,10027
6389597,5,2,6,5,7,1,1,1,0,43123
6389618,5,2,2,7,6,0,1,1,0,60089
6389637,4,3,5,7,5,1,1,1,0,76133
6389638,3,3,2,11,5,0,1,1,0,77064
6389682,4,3,1,11,3,0,1,0,0,33308
6389698,0,2,4,8,5,1,1,1,0,49503
6389701,0,1,4,7,7,1,1,1,0,11796
6389726,4,1,4,5,5,1,1,0,0,19038
6389754,4,3,3,6,7,1,1,1,0,78413
6389761,5,4,3,10,7,0,1,0,0,94402
6389813,2,2,2,6,2,0,1,0,0,64054
6389830,2,2,2,8,3,0,1,0,0,50312
6389854,2,3,2,10,5,0,1,1,0,26547
6389883,5,2,1,9,3,0,2,1,0,45223
6389891,3,1,1,4,4,0,1,1,0,07009
6389939,4,2,3,4,3,0,1,1,0,55330
6389953,4,3,1,6,1,0,1,0,0,24333
6389959,4,3,6,8,6,1,1,0,0,41042
6390001,4,2,3,8,7,0,1,1,0,49009
6390006,4,1,3,6,5,0,1,1,0,17403
6390018,5,3,3,8,6,0,2,1,0,38002
6390032,0,2,5,9,3,0,1,1,0,48706
6390033,4,2,3,11,5,0,1,1,0,55806
6390045,2,4,1,10,3,0,1,0,0,92802
6390059,5,3,1,5,7,0,1,1,1,20708
6390079,4,3,3,8,3,0,2,0,0,30354
6390081,4,3,3,9,6,0,1,0,0,38135
6390120,1,3,1,8,3,0,2,0,0,37214
6390122,2,2,3,11,6,1,1,0,0,60464
6390125,4,4,2,5,1,0,1,1,0,98105
6390217,4,2,2,11,6,0,1,0,0,60083
6390232,4,3,5,11,7,1,1,0,0,22911
6390234,4,3,3,8,7,1,1,0,0,40222
6390241,2,3,4,7,6,1,1,1,0,22193
6390245,4,1,5,8,3,1,1,0,0,15906
6390253,4,2,3,2,6,1,1,1,0,55306
6390256,2,4,2,10,3,0,1,0,0,59923
6390276,4,2,4,7,5,0,2,0,0,44313
6390320,2,2,4,9,1,0,1,0,0,45710
6390331,1,2,5,7,4,1,1,0,0,60515
6390373,2,2,4,4,5,1,1,0,0,49285
6390400,2,3,3,6,3,1,2,0,0,30134
6390408,5,3,1,4,3,0,1,1,0,72712
6390465,5,1,4,10,7,0,1,0,0,15650
6390475,2,2,5,7,3,1,1,0,0,49664
6390499,5,3,1,5,4,0,1,1,0,72653
6390508,2,4,1,8,4,0,1,1,0,91501
6390515,2,1,1,8,3,0,1,0,0,04736
6390578,4,3,1,2,3,0,1,1,0,74063
6390598,5,1,1,7,7,0,1,1,0,12208
6390671,99,3,5,8,4,0,1,0,0,38011
6390836,4,2,2,6,6,0,1,1,0,56001
6390933,1,2,5,11,1,0,2,1,0,60649
6391199,4,3,4,6,4,1,3,1,0,31602
6391775,2,2,4,4,1,1,1,0,0,65711
6391888,0,4,1,7,1,0,1,0,0,80237
6391941,99,3,2,9,7,0,1,0,0,25311
6392206,4,3,1,3,1,0,1,0,0,32514
6392272,99,2,6,6,2,1,5,0,0,57548
6392273,3,4,2,9,7,0,3,1,1,98027
6392390,1,3,2,8,4,0,1,0,0,37874
6392713,99,3,2,8,3,0,3,1,0,23602
6393147,2,4,4,8,3,1,1,0,0,94518
6393148,99,3,3,4,4,0,2,0,0,30295
6393300,99,1,2,5,2,0,1,0,0,19120
6393409,2,3,2,10,6,0,1,0,0,77445
6393968,99,4,4,2,4,1,1,0,1,98204
6394230,5,2,1,6,3,0,1,1,0,55009
6394587,4,3,3,10,3,0,2,0,0,71210
6395000,3,4,2,11,4,0,1,1,0,80443
6395303,4,3,2,8,6,0,1,0,0,78749
6395732,2,3,4,6,7,1,1,0,0,31548
6395834,1,2,2,10,5,0,1,0,0,62959
6395962,99,3,6,10,5,1,2,0,0,33168
6396128,1,4,6,4,5,1,1,0,0,90620
6396395,4,1,5,2,5,1,1,0,0,18601
6396414,4,2,3,6,3,1,5,0,0,63143
6396466,2,3,1,3,1,0,2,0,0,37404
6396495,5,2,4,6,5,1,1,1,0,44126
6396509,2,3,2,8,5,0,1,1,0,38915
6396517,5,2,2,10,5,0,1,0,0,43235
6396542,2,1,1,7,3,0,1,1,0,02766
6396552,2,2,2,11,3,0,1,0,0,53538
6396564,4,1,5,11,5,1,1,0,0,19505
6396566,4,4,3,4,3,0,1,0,0,80236
6396571,1,1,3,9,5,0,1,0,0,18241
6396586,4,3,2,7,5,0,1,1,0,73003
6396625,5,4,2,7,5,0,3,0,0,93030
6396641,2,4,4,7,5,1,1,1,0,81521
6396649,4,2,2,6,3,0,1,0,0,63146
6396659,3,3,3,7,4,0,1,0,0,70611
6396667,3,2,2,4,3,0,1,0,0,51502
6396673,2,1,4,6,3,1,2,0,0,19138
6396678,4,4,2,7,4,0,1,1,0,90292
6396694,5,2,3,11,6,1,1,0,0,60426
6396714,4,4,1,6,4,0,1,0,0,92019
6396730,3,3,4,4,4,1,1,0,0,29485
6396736,2,3,6,7,3,1,1,0,0,75043
6396739,2,1,2,4,3,0,1,0,0,07601
6396743,2,4,1,5,4,0,1,0,0,94510
6396745,2,3,2,9,5,0,1,0,0,35648
6396747,5,2,3,6,5,1,1,1,0,45211
6396754,2,3,4,1,4,1,1,0,0,79720
6396764,2,4,2,10,7,0,1,1,0,94550
6396773,5,2,1,8,2,0,1,0,1,60622
6396774,1,2,5,2,5,1,1,0,0,46237
6396819,3,1,3,10,2,1,1,0,0,17737
6396827,1,2,5,6,3,1,1,0,0,47542
6396864,5,1,3,8,7,0,1,1,0,19038
6396870,1,2,6,6,3,1,1,0,0,67637
6396895,4,4,3,5,4,0,1,0,0,85365
6396900,5,1,4,11,7,1,1,0,0,02152
6396901,5,1,3,7,7,0,1,1,0,10025
6396907,4,1,2,8,5,0,1,1,0,12524
6396914,2,4,3,8,4,1,1,0,0,93230
6396922,2,2,2,11,5,0,1,1,0,48025
6396945,1,4,3,4,5,0,1,0,0,98625
6396954,5,2,5,10,5,1,1,1,0,50675
6396955,2,4,5,10,5,1,1,1,0,85742
6396975,2,3,6,7,5,1,1,0,1,20637
6396989,5,2,2,10,7,0,1,0,0,46256
6397002,2,2,1,8,2,0,1,0,0,50314
6397008,4,4,2,10,5,0,1,0,0,90717
6397025,4,1,2,11,4,0,1,0,0,13078
6397030,2,2,1,7,7,0,1,1,0,47141
6397033,4,1,3,4,6,0,1,0,0,08822
6397040,4,2,6,7,7,1,1,0,0,55340
6397045,2,3,2,7,7,0,1,0,0,74010
6397051,3,3,2,10,3,0,2,0,1,28303
6397077,5,4,2,11,5,0,1,1,1,87120
6397079,0,3,2,9,5,0,1,0,0,22306
6397080,3,3,1,8,6,0,1,0,0,33032
6397095,2,2,5,7,5,1,1,0,0,60441
6397097,5,2,2,11,3,0,1,0,0,64114
6397143,2,3,1,8,3,0,1,0,0,72921
6397183,2,3,5,7,5,1,1,0,0,33411
6397187,4,3,1,5,4,0,1,1,0,27804
6397205,4,2,3,3,4,0,1,0,0,53098
6397206,2,1,3,2,5,0,1,1,0,03106
6397219,4,2,3,9,6,1,1,1,0,48458
6397227,4,4,1,6,6,0,1,0,0,95602
6397228,5,2,2,11,5,0,1,1,0,53222
6397268,1,2,2,11,3,0,1,1,0,56304
6397271,0,3,5,6,4,1,1,0,0,72712
6397284,5,3,3,5,7,1,1,1,0,78218
6397319,5,1,2,5,7,0,3,0,0,10010
6397340,2,3,1,5,6,0,1,0,0,20198
6397345,5,4,1,6,4,0,1,0,1,92881
6397365,3,3,5,5,4,1,1,0,0,32536
6397371,2,1,4,11,4,1,1,1,0,19312
6397406,4,1,3,7,4,1,1,1,0,13206
6397415,1,3,5,10,3,0,1,1,0,20853
6397420,4,3,3,5,7,0,1,0,0,30096
6397453,2,3,6,8,3,1,2,0,0,76548
6397457,2,3,3,9,2,0,1,1,1,78220
6397481,2,1,2,10,3,0,1,0,0,04210
6397497,0,3,2,4,3,0,1,0,0,78644
6397502,5,1,4,2,4,1,1,0,0,02136
6397510,5,3,2,7,4,0,1,0,0,33196
6397524,2,3,2,6,3,0,1,0,0,79106
6397538,1,2,2,4,3,0,1,0,0,62378
6397556,1,2,2,10,5,0,1,0,0,61755
6397557,2,2,3,10,5,1,1,0,0,53581
6397576,4,4,3,3,4,0,5,1,0,98273
6397625,1,2,2,11,3,0,1,0,0,50169
6397634,5,1,2,5,7,0,1,1,0,19072
6397667,2,4,1,10,2,0,1,0,0,93291
6397671,4,2,4,5,5,1,1,1,0,55443
6397673,5,2,2,8,3,0,1,0,0,63116
6397683,5,2,4,10,7,1,1,1,0,60614
6397687,4,1,1,11,4,0,1,0,0,16052
6397691,5,2,2,6,4,0,1,1,0,55808
6397692,2,2,4,6,6,1,1,0,0,65265
6397714,0,3,4,11,5,1,2,0,0,77375
6397715,2,3,3,9,4,0,1,0,0,77489
6397716,1,2,3,11,5,1,1,0,0,52249
6397718,4,2,2,4,5,0,1,1,0,54494
6397727,2,1,1,7,6,0,1,0,0,13037
6397732,5,1,3,4,7,1,1,1,0,15090
6397735,4,2,3,8,6,1,1,1,0,55113
6397747,1,2,3,7,5,0,1,1,0,47106
6397784,4,3,3,8,4,0,1,1,0,33510
6397794,5,4,2,11,3,0,1,0,0,95825
6397805,3,3,2,4,2,0,2,0,0,23325
6397814,2,4,2,2,6,0,1,1,0,85284
6397819,5,3,1,11,4,0,1,0,0,28806
6397839,4,1,2,11,7,0,2,1,0,08109
6397851,1,4,5,5,4,1,1,0,0,97301
6397873,1,4,1,10,3,0,1,1,0,96068
6397936,4,2,6,8,4,1,1,1,0,65301
6397962,1,1,2,7,3,0,1,0,1,06052
6397980,5,3,2,7,4,0,1,0,0,77336
6397997,1,4,2,8,7,0,1,0,1,93274
6397998,4,4,3,9,5,0,1,1,0,81501
6398023,4,1,2,5,3,0,2,0,0,07306
6398032,3,3,2,9,7,0,1,0,0,24141
6398081,2,4,1,7,5,0,1,0,0,85018
6398100,1,2,2,7,5,0,1,1,0,46041
6398117,5,4,1,5,7,0,1,1,0,93901
6398119,4,3,1,7,5,0,1,0,0,34761
6398513,99,4,6,5,5,1,5,1,0,99752
6398515,2,1,1,6,4,0,1,0,0,08824
6398762,99,1,3,4,4,1,1,1,0,07874
6398867,99,3,6,7,3,1,1,0,0,30755
6399213,99,4,2,8,5,0,1,0,0,95758
6400042,2,3,2,6,5,0,1,0,0,36801
6400247,2,2,6,5,4,0,2,1,0,60606
6400261,99,3,4,3,5,1,2,0,0,30080
6400342,2,3,4,10,5,1,1,0,0,21762
6400439,99,3,3,7,4,0,1,0,0,76522
6400533,99,4,3,5,6,0,1,1,0,93611
6400540,3,2,3,7,3,0,2,0,0,60649
6400597,99,2,3,7,4,1,1,0,0,99999
6401300,99,3,4,5,5,0,2,0,0,75243
6401323,3,3,2,3,4,0,1,1,0,42001
6401345,99,3,4,9,3,1,1,0,0,28352
6401456,4,2,3,5,7,1,1,0,0,60073
6401644,5,3,1,4,3,0,5,0,1,32210
6401691,99,2,5,6,3,1,3,0,0,55106
6402158,2,1,1,5,5,0,1,1,0,02920
6402376,1,2,4,7,4,1,1,0,0,68025
6403000,99,3,3,11,2,1,1,0,0,70660
6403037,99,1,3,9,5,0,1,0,0,01085
6403125,2,3,3,6,2,1,1,0,0,23608
6403230,1,3,2,10,4,0,1,0,0,20747
6403326,99,3,6,11,1,0,1,0,0,36855
6403769,4,4,3,8,3,1,1,1,0,84660
6403774,2,1,2,6,6,0,1,1,0,02770
6403792,5,4,4,11,6,1,1,0,1,91761
6403795,5,3,5,8,6,1,1,0,0,20190
6403796,2,3,3,4,3,1,2,0,0,75141
6403797,5,3,5,7,7,1,1,0,0,74464
6403801,2,3,2,9,5,0,1,0,0,27886
6403811,4,2,2,3,3,0,1,0,0,46807
6403841,2,3,2,11,3,0,1,0,0,75077
6403844,4,1,4,7,2,1,1,0,0,14150
6403865,5,2,1,3,3,0,1,0,0,43725
6403880,4,3,2,4,6,0,1,0,0,23890
6403881,2,4,1,3,7,0,3,0,0,94010
6403886,0,2,2,2,5,0,1,0,0,55124
6403890,2,3,5,10,4,1,1,0,0,78552
6403892,4,1,4,10,3,1,1,0,0,15005
6403898,5,2,2,11,4,0,1,0,0,43202
6403900,2,3,5,11,5,1,1,1,0,78216
6403904,1,1,3,8,5,0,1,1,0,15902
6403906,4,2,5,7,7,1,1,1,0,55125
6403928,4,4,2,11,2,0,1,0,0,82501
6403951,4,3,5,7,4,1,1,1,0,23601
6403966,4,2,1,6,6,0,1,1,0,60657
6403969,4,3,2,11,6,0,1,0,0,76179
6403974,4,3,3,6,6,0,1,0,0,78374
6403992,1,3,4,6,3,1,1,0,0,77053
6403997,4,3,3,4,2,1,1,0,0,40509
6404013,5,3,4,7,5,1,1,1,0,74075
6404016,0,1,6,7,7,1,1,1,0,08536
6404031,5,3,2,11,4,0,1,0,0,24101
6404033,5,3,1,8,6,0,1,0,1,34743
6404038,2,3,2,11,3,0,1,0,0,75491
6404040,5,3,3,9,5,0,1,0,0,78247
6404043,4,3,6,6,3,1,1,0,0,24375
6404056,2,4,2,11,4,0,1,0,0,89509
6404067,2,1,3,8,3,0,1,0,0,16210
6404084,4,3,6,4,4,1,1,0,0,28714
6404095,1,3,3,11,4,1,1,0,0,24557
6404100,4,3,3,4,7,0,1,1,0,32259
6404104,5,2,2,10,5,0,1,0,0,45335
6404120,4,3,1,7,1,0,2,1,0,23832
6404161,1,1,4,8,5,0,2,1,0,17603
6404176,2,4,1,5,5,0,1,1,0,91786
6404178,2,3,2,8,5,0,2,0,0,28146
6404190,2,3,2,10,3,0,1,0,0,70403
6404202,2,4,1,5,5,0,1,1,0,80501
6404214,5,1,2,5,4,0,1,1,1,06457
6404216,4,1,5,11,5,1,1,0,0,06029
6404236,1,2,2,11,5,0,1,1,0,54893
6404237,5,4,3,11,3,1,1,0,0,85373
6404259,4,3,4,4,3,1,1,0,0,29058
6404264,4,2,2,10,7,0,1,0,0,49060
6404275,5,4,5,6,6,1,1,0,0,80218
6404295,5,3,6,6,7,1,2,1,0,71202
