machine_id,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code
16318282,99,3,6,7,6,1,1,1,0,79423
16318302,99,2,3,5,5,1,1,1,0,47446
16318315,99,1,3,5,1,1,2,1,0,11420
16318376,99,4,2,7,5,1,1,1,0,89074
16318416,99,1,4,3,5,1,1,1,0,11050
16318482,99,3,3,4,3,1,1,1,0,32174
16318502,99,4,1,9,1,0,1,1,1,95961
16318523,99,3,4,3,7,1,1,1,1,30309
16318548,99,2,3,6,1,1,2,1,0,46312
16318578,99,2,2,8,1,0,1,1,0,54302
16318680,99,1,2,11,1,1,1,1,0,04619
16318727,99,3,6,11,5,1,1,1,0,29625
16318837,99,1,4,6,5,1,1,1,0,07003
16318940,99,2,2,7,7,1,1,1,0,62226
16319015,99,3,4,7,5,1,1,1,0,74135
16319064,99,4,3,8,4,1,1,1,0,93643
16319083,99,3,2,8,1,1,2,1,1,19802
16319188,99,3,1,5,6,0,1,1,0,30094
16319228,99,*,1,4,2,0,1,1,0,99999
16319321,99,3,4,8,6,1,1,1,0,23692
16319386,99,3,5,6,1,1,1,1,0,29627
16319478,99,1,2,2,1,1,1,1,0,02360
16319585,99,2,2,4,5,0,1,1,0,60014
16319739,99,4,3,8,7,1,1,1,1,92078
16319780,99,3,4,5,3,1,2,1,0,70094
16319797,99,4,2,11,1,1,1,1,1,85373
16320040,99,3,4,9,7,1,1,1,0,20111
16320079,99,1,2,6,6,0,1,1,0,11795
16320292,99,2,3,6,1,1,1,1,0,44127
16320393,99,3,3,4,2,1,1,1,0,70001
16320399,99,3,5,5,1,1,1,1,0,73160
16320419,99,1,3,5,7,1,1,1,0,11229
16320422,99,3,6,8,7,1,1,1,0,73170
16320431,99,4,1,5,5,0,1,1,0,95659
16320605,99,1,2,5,6,1,1,1,1,14901
16320728,99,3,5,11,5,0,1,1,1,33026
16320811,99,4,4,8,5,1,5,1,0,91352
16320816,99,3,3,7,5,1,1,1,0,36203
16320842,99,1,3,8,5,1,1,1,0,14225
16320884,99,1,6,8,5,1,1,1,0,01075
16320966,99,3,6,6,2,1,5,1,0,75203
16321001,99,2,3,4,5,1,1,1,0,48911
16321065,99,3,3,7,2,1,1,1,1,29640
16321192,99,3,5,4,6,0,1,0,1,78006
16321198,99,3,3,8,6,1,1,1,0,32955
16321273,99,1,2,5,6,0,2,1,0,07305
16321383,99,1,4,11,7,1,1,1,0,15090
16321432,99,3,2,6,7,1,1,1,0,28803
16321734,99,4,1,9,1,0,5,0,0,98444
16321798,99,3,5,7,4,1,5,1,0,75069
16321799,99,2,4,8,5,1,1,1,0,48312
16321856,99,2,4,10,1,1,1,1,1,43611
16322280,99,1,2,7,5,0,1,1,0,02169
16322308,99,3,4,9,5,1,1,1,0,29316
16322423,99,4,4,6,5,1,1,1,1,91766
16322502,99,3,5,8,4,1,1,1,0,36535
16322573,99,3,3,11,1,1,2,1,0,39307
16322617,99,3,5,6,6,1,1,1,0,42064
16322661,99,3,1,9,6,0,1,1,1,78251
16322842,99,4,2,10,7,0,1,1,0,84088
16322982,99,3,5,9,3,1,5,1,0,20010
16323140,99,3,3,2,3,1,1,1,0,76706
16323217,99,3,5,7,7,1,1,1,0,72223
16323309,99,1,4,7,5,1,1,1,0,08107
16323317,99,1,2,4,1,1,5,1,0,10468
16323378,99,2,6,6,7,1,1,1,0,45068
16323493,99,3,6,6,5,1,1,1,0,32119
16323501,99,2,4,11,5,1,1,1,0,64012
16323597,99,2,5,4,1,1,1,1,0,44109
16323942,99,1,3,11,5,1,1,1,0,02831
16324077,99,4,4,4,6,1,1,1,0,98007
16324093,99,3,4,6,5,1,1,1,1,27284
16324860,99,4,3,7,3,1,1,1,0,93618
16325069,99,3,5,6,4,1,1,1,0,42408
16325274,99,2,5,7,6,1,1,1,0,48187
16325295,99,4,2,6,6,1,1,1,0,93611
16325317,99,3,2,8,7,1,1,1,0,77441
16325444,99,3,4,11,6,1,1,1,0,28215
16325555,99,3,4,11,6,1,1,1,0,33764
16325812,99,4,2,4,2,0,1,1,1,95336
16325903,99,3,4,11,3,0,1,1,1,73071
16325975,99,3,4,5,5,1,1,1,0,75904
16326251,99,3,3,3,4,1,2,1,0,70811
16326419,99,1,1,11,7,0,1,1,0,11040
16326495,99,4,2,11,5,1,1,1,0,93446
16326504,99,4,2,7,5,1,3,1,0,96815
16326679,99,2,2,6,3,1,1,1,0,63301
16326761,99,3,4,7,6,1,1,1,1,78415
16326790,99,4,2,6,7,0,1,1,0,98404
16326890,99,1,2,10,5,0,1,1,0,13021
16326934,99,1,6,8,6,1,1,1,0,03054
16326940,99,2,4,7,5,0,1,1,0,63129
16326982,99,2,5,10,1,1,2,1,0,68111
16327015,99,4,2,8,5,1,1,1,0,92553
16327202,99,3,3,10,6,1,1,1,0,34771
16327213,4,3,6,8,7,1,1,1,0,33617
16327313,99,3,2,7,3,0,2,1,0,32501
16327377,99,3,5,6,7,1,1,1,0,72847
16327384,99,1,2,9,3,1,2,1,0,15206
16327683,99,1,4,9,7,1,1,1,0,02466
16327868,99,1,4,6,7,1,1,1,0,02026
16327939,99,3,4,6,5,1,1,1,1,34116
16328006,99,2,2,11,1,1,2,1,0,60637
16328276,99,4,4,4,2,1,1,0,1,99999
16328322,99,2,4,7,7,1,1,1,1,56310
16328481,99,3,3,9,3,1,2,1,0,34744
16328688,99,3,2,7,4,0,1,1,0,73110
16328738,99,*,5,6,2,1,1,1,1,99999
16328866,99,3,3,9,3,1,1,1,0,77521
16328995,99,4,2,7,1,0,3,1,0,98118
16328997,99,3,3,9,5,1,1,1,0,30071
16329043,99,3,2,3,5,1,1,1,0,40511
16329056,99,3,2,9,6,1,1,1,0,32257
16329060,99,2,6,9,7,1,1,1,0,45069
16329068,99,2,2,10,4,1,1,1,0,43613
16329114,99,2,2,7,3,0,2,1,1,48504
16329115,99,2,4,8,7,1,1,1,0,56007
16329230,99,2,2,10,3,0,1,1,0,43605
16329370,99,3,6,10,7,1,1,1,0,42001
16329637,99,4,2,4,4,1,5,1,1,93103
16329738,99,2,5,6,5,1,1,1,0,48097
16329810,99,3,3,9,6,1,1,1,1,78738
16329991,99,4,4,6,4,1,1,0,0,84111
16330141,99,3,2,4,1,1,2,1,0,70128
16330247,99,1,3,6,5,1,1,1,0,10940
16330370,99,3,3,7,7,1,1,1,0,28630
16330382,99,1,2,5,7,0,1,1,0,10528
16330503,99,1,2,9,5,1,1,1,0,19567
16330589,99,2,1,4,4,0,1,1,0,62548
16330711,99,3,5,8,5,1,1,1,1,27302
16330858,99,1,3,6,7,1,1,1,0,08053
16330948,99,3,2,8,1,1,1,1,0,39563
16330957,99,1,2,3,5,0,1,1,0,02904
16330963,99,1,3,9,7,1,1,1,1,06029
16331308,99,1,3,8,7,1,1,1,0,11354
16331359,99,4,2,5,5,0,1,1,1,83201
16331639,99,4,2,5,7,0,1,1,0,92886
16331717,99,3,2,2,5,0,5,1,1,75208
16331814,99,1,3,9,5,1,1,1,0,11414
16331919,99,1,6,6,7,1,1,1,0,19335
16332002,99,4,1,7,1,0,1,1,0,97236
16332054,99,2,4,7,2,1,1,1,0,43615
16332069,99,2,4,11,7,1,1,1,1,46140
16332194,99,3,2,4,4,0,2,1,0,27530
16332402,99,1,2,6,7,1,2,1,0,11411
16332430,99,3,2,10,2,0,1,1,0,38571
16332692,99,4,2,10,2,0,1,1,1,83445
16333004,99,3,3,6,6,0,1,1,1,76017
16333032,99,3,3,6,6,0,1,1,0,76017
16333051,99,1,3,8,3,1,1,1,1,14845
16333061,99,3,4,5,3,1,1,1,0,37861
16333063,99,3,2,7,4,0,1,1,0,35475
16333127,99,2,4,11,2,1,2,1,0,48235
16333232,99,2,3,2,5,1,1,1,0,46383
16333342,99,3,2,10,5,1,1,1,0,28428
16333361,99,3,5,8,6,1,3,1,0,77083
16333462,99,3,4,6,5,1,2,1,0,20783
16333736,99,3,2,7,5,1,1,1,0,34243
16333770,99,2,4,7,1,0,1,0,0,64863
16333917,99,3,2,9,3,1,1,1,0,29456
16334204,99,4,4,7,6,1,1,1,0,92675
16334207,99,1,2,7,5,0,1,1,0,16942
16334225,99,4,4,8,6,1,1,1,0,80917
16334256,99,2,3,7,4,1,1,1,0,55306
16334318,99,1,4,11,5,1,1,1,0,01876
16334425,99,3,3,6,5,1,2,1,0,23944
16334608,99,3,3,11,5,1,2,1,0,23227
16334758,99,1,3,9,4,1,1,1,0,15650
16334973,99,4,3,11,7,1,1,1,0,95125
16335008,99,2,1,7,1,0,1,1,0,64050
16335565,99,2,1,7,5,0,1,1,0,62025
16335597,99,3,2,5,1,0,1,0,1,29406
16335639,99,3,2,5,6,0,1,1,0,76248
16335771,99,3,4,7,6,1,1,1,0,77089
16336058,99,2,4,6,5,0,1,1,0,55432
16336161,99,2,1,8,4,0,1,1,0,54902
16336318,99,4,4,7,4,1,1,1,0,91910
16336364,99,2,2,5,2,1,1,1,0,43612
16336553,99,4,5,6,1,1,1,1,0,88310
16336599,99,2,3,4,6,1,1,1,1,54956
16336858,99,4,5,1,7,1,1,1,0,93422
16336913,99,2,3,9,3,1,1,1,1,55060
16336978,99,2,2,6,7,0,1,1,0,60068
16337224,99,1,3,5,4,0,1,1,1,02143
16337400,99,4,2,9,6,1,1,1,0,98683
16337657,99,2,3,11,3,1,1,1,0,55025
16337662,99,1,3,8,7,1,1,1,0,19008
16337759,99,4,2,7,5,0,1,1,0,85396
16337887,99,3,4,11,1,1,1,1,0,70043
16337989,99,3,3,6,5,1,1,1,0,33445
16338141,99,3,5,11,6,1,1,1,0,34134
16338195,99,3,6,5,1,1,2,1,0,72204
16338329,99,4,3,9,5,1,5,1,0,92805
16338518,99,3,2,11,3,1,1,1,0,78230
16338527,99,3,4,10,7,1,2,1,0,35203
16338930,99,4,2,5,5,0,1,1,0,95826
16338942,99,4,3,11,5,1,1,1,0,91701
16339299,99,3,3,8,1,1,1,1,0,77327
16339315,99,4,2,10,4,0,1,1,0,83401
16339395,99,3,2,9,6,0,1,1,0,29532
16339481,99,3,4,5,6,0,1,1,0,39056
16339657,99,1,3,9,6,1,1,1,1,06460
16340053,99,3,5,4,4,1,1,1,0,27376
16340103,99,3,4,5,5,1,1,1,0,33634
16340543,99,3,3,9,1,1,1,1,0,33063
16340617,99,4,4,11,5,1,1,0,0,93060
16341291,99,3,2,5,5,1,1,1,0,75035
16341293,99,2,3,8,7,1,1,1,1,45228
16341319,99,2,4,2,2,1,1,1,0,46511
16341336,99,2,3,9,7,1,1,1,1,47712
16341362,99,3,3,3,6,1,1,0,0,23069
16341506,99,3,3,9,3,0,1,1,0,24148
16342124,99,2,2,2,3,0,1,1,0,43420
16342564,99,4,2,9,1,0,5,1,1,91340
16342657,99,2,1,10,6,0,1,1,0,68142
16342705,99,4,1,5,3,0,5,1,1,92840
16342799,99,3,5,8,7,1,1,1,0,76126
16342971,99,2,1,11,2,0,1,1,0,45822
16343127,99,2,5,6,6,1,1,1,0,55912
16343348,99,3,2,9,3,0,1,1,0,37129
16343486,99,3,2,6,5,1,1,1,0,32725
16343530,99,1,4,3,4,0,1,1,0,10036
16343741,99,1,3,2,5,1,1,1,1,02368
16343870,99,4,4,7,2,1,1,1,0,84535
16344200,99,4,4,5,2,1,5,1,0,93646
16344221,99,3,3,5,5,1,1,1,0,33165
16344315,99,3,4,9,5,1,2,1,0,20903
16344435,99,3,2,4,6,1,1,1,0,28269
16344749,99,2,4,4,6,1,1,1,0,48183
16344784,99,3,1,7,1,0,5,1,0,75230
16345048,99,2,4,5,7,1,1,1,0,58703
16345172,99,3,2,8,5,1,1,1,0,77327
16345297,99,4,1,7,7,0,1,1,1,90404
16345737,99,3,1,6,3,0,2,1,0,21201
16345751,99,3,4,7,2,1,2,1,1,30349
16345760,99,4,2,7,4,0,1,1,0,59102
16345793,99,1,6,6,5,1,1,1,0,16701
16346352,99,3,2,6,5,0,1,1,0,27603
16346381,99,1,3,10,1,1,1,1,0,12953
16346437,99,2,2,6,5,1,1,1,0,68701
16346478,99,4,3,9,5,1,5,1,0,91767
16346504,99,1,2,7,4,0,1,1,0,02144
16346513,99,3,4,7,7,1,1,1,0,77584
16346549,99,1,5,6,1,1,2,1,0,07017
16346686,99,4,2,6,4,0,1,1,0,95212
16346877,99,1,4,6,4,1,1,1,0,01082
16347022,99,3,2,9,6,0,1,1,1,76240
16347105,99,1,4,7,6,1,1,1,0,14224
16347222,99,4,5,7,6,1,1,1,0,91345
16347237,99,3,6,10,1,1,1,1,0,70570
16347283,99,1,2,5,7,0,1,1,0,14075
16347370,99,3,4,9,1,1,2,0,1,35211
16347423,99,3,3,7,1,1,1,1,1,33126
16347473,99,1,3,7,4,1,2,1,1,11226
16347764,99,3,2,6,4,0,2,1,0,28352
16347874,99,1,2,5,1,0,1,1,0,02115
16347952,99,3,2,4,3,0,1,1,0,31320
16348140,99,2,4,11,5,1,1,1,0,52722
16348172,99,1,2,8,5,1,1,1,1,19057
16348442,99,3,2,7,1,0,1,1,1,33033
16348722,99,3,3,6,1,1,1,1,0,37813
16348876,99,4,4,8,7,1,3,1,0,94015
16348961,99,1,2,8,7,0,1,1,0,07024
16349035,99,3,3,5,6,1,1,1,1,70001
16349149,99,3,3,11,1,1,2,1,1,35816
16349180,99,1,6,4,6,1,1,1,1,06416
16349323,99,1,2,11,5,1,1,1,1,15010
16349531,99,4,2,4,1,0,5,1,0,90033
16350158,99,2,2,7,5,0,1,1,0,63301
16350305,99,4,4,5,6,1,1,1,0,85228
16350487,99,2,5,7,4,0,1,1,0,48602
16350720,99,3,5,5,7,1,1,1,1,75126
16350897,99,2,2,9,6,1,1,1,0,60446
16351389,99,3,3,6,5,1,1,1,0,38555
16351557,99,2,6,7,7,1,1,1,0,46755
16351650,99,3,2,2,1,0,2,1,0,33157
16351663,99,3,3,11,7,1,1,1,0,40059
16351895,99,3,4,7,6,1,2,1,1,36907
16352454,99,2,4,10,4,1,1,1,0,44135
16352521,99,2,2,6,7,0,1,1,0,60010
16352576,99,4,3,7,1,1,5,0,0,92882
16352589,99,2,1,11,3,0,1,1,0,62881
16352611,99,2,2,6,6,1,1,0,1,61455
16352693,99,4,2,6,6,0,3,1,1,95823
16352828,99,1,3,10,5,1,1,1,0,01844
16352986,99,2,2,11,5,1,1,1,0,68010
16353021,99,1,5,6,5,1,1,1,0,05468
16353081,99,1,1,3,2,0,2,1,0,19123
16353195,99,3,2,7,7,1,2,1,1,23847
16353581,99,1,2,7,5,0,2,1,0,11412
16353905,99,4,2,8,7,1,1,1,0,94546
16353984,99,3,3,7,5,1,1,1,0,21060
16353996,99,3,2,8,1,0,1,1,0,34743
16354142,99,1,3,7,7,1,1,1,0,12528
16354467,99,3,2,11,5,0,1,1,0,33917
16354516,99,2,2,3,3,0,1,1,0,45780
16354833,99,3,3,11,1,1,1,1,0,40962
16354836,99,3,3,11,2,1,2,1,0,29506
16354964,99,2,3,9,6,1,2,1,0,44121
16355060,99,2,2,4,3,1,1,1,0,54153
16355331,99,3,6,6,7,1,1,1,0,32955
16355337,99,2,4,6,5,1,1,1,0,49508
16356150,99,2,2,4,5,1,1,1,1,64133
16356322,99,3,3,4,3,1,2,1,0,20706
16356391,99,3,2,7,4,1,1,1,0,78417
16356434,99,3,4,7,6,1,1,1,0,70047
16356604,99,1,2,9,5,0,1,1,0,14513
16356768,99,2,2,8,5,0,2,1,0,60473
16356932,99,3,4,8,6,1,3,1,0,77083
16356939,99,1,5,7,1,1,2,1,0,19123
16356994,99,3,2,5,4,0,1,1,0,40517
16356998,99,1,5,11,4,1,1,1,0,10305
16357203,99,3,1,8,5,0,1,1,1,77092
16357250,99,3,2,7,7,0,1,1,0,75035
16357261,99,1,2,7,5,0,1,1,0,08087
16357288,99,1,2,8,7,1,1,1,0,05060
16357441,99,3,4,9,2,1,1,1,0,33145
16357446,99,3,2,6,5,0,1,1,0,39092
16357545,99,4,4,6,2,1,1,1,0,85708
16357571,99,2,6,6,7,1,1,1,0,44141
16357611,99,1,5,5,5,1,2,1,0,11423
16358046,99,2,3,6,5,1,1,1,0,60411
16358119,99,3,2,4,5,0,1,1,0,22407
16358268,99,3,2,7,5,0,2,1,0,21239
16358415,99,3,3,9,6,1,1,1,1,30205
16358423,99,3,2,6,5,0,1,1,0,75149
16359440,99,2,2,5,3,1,1,1,0,46250
16359658,99,3,4,7,1,1,2,1,0,75237
16359674,99,4,2,10,6,0,1,1,0,90815
16359828,99,1,5,9,6,1,1,1,0,19014
16360073,99,1,5,8,7,1,1,1,0,08243
16360379,99,3,1,5,6,0,1,1,0,37214
16360431,99,3,4,7,4,1,1,1,0,73008
16360703,99,2,2,5,5,0,1,1,0,45714
16360783,99,3,6,9,6,1,2,1,0,23666
16360819,99,3,3,6,1,1,5,1,1,22044
16361088,99,4,2,7,5,1,1,1,0,80538
16361167,99,2,6,8,7,1,1,1,0,44646
16361315,99,3,3,7,5,1,1,1,0,39705
16361405,99,3,1,9,5,0,1,1,0,76133
16361466,99,3,3,7,7,1,1,1,0,21042
16361524,99,2,2,11,2,0,1,1,0,67005
16361671,99,1,4,9,6,1,1,0,0,04745
16361954,99,4,2,6,3,0,5,1,0,92114
16362018,99,4,2,7,1,0,1,1,0,98936
16362086,99,1,3,7,5,1,1,1,0,02360
16362331,99,3,6,10,5,1,1,1,0,34479
16362349,99,1,4,11,6,1,1,1,0,16148
16362444,99,1,2,7,4,1,1,1,1,01752
16362568,99,4,3,8,7,1,1,1,0,97225
16362598,99,3,2,6,7,1,1,1,1,30265
16362853,99,3,2,6,7,1,1,1,0,20659
16363294,99,2,1,9,1,0,5,1,1,60608
16363427,99,3,2,7,1,0,2,1,1,77075
16363522,99,1,1,6,5,0,1,1,0,01545
16363524,99,1,4,8,4,1,1,1,0,15147
16363673,99,3,6,7,7,1,1,1,0,33024
16363740,99,3,4,6,7,1,1,1,1,76063
16364157,99,2,6,7,7,1,1,1,0,55446
16364365,99,4,3,11,7,1,1,1,0,84010
16364366,99,4,6,5,1,1,2,1,0,92105
16364627,99,1,1,7,5,0,1,1,0,11702
16364798,99,3,6,8,6,1,1,1,0,28079
16365409,99,3,6,8,5,1,1,1,0,21078
16365529,99,3,1,6,5,0,1,1,0,75074
16365895,99,2,3,3,1,1,2,1,0,53209
16366163,99,3,4,10,5,1,1,1,0,31569
16366175,99,3,2,3,7,0,1,1,0,77429
16366221,99,4,2,6,4,0,5,1,0,92647
16366324,99,3,3,7,4,1,1,1,0,26354
16366370,99,3,5,8,5,1,1,1,0,24541
16366661,99,3,2,10,3,0,1,0,1,71016
16366972,99,3,2,9,7,0,1,1,1,40516
16367085,99,4,2,7,5,1,3,1,1,91732
16367097,99,2,1,10,4,0,1,1,1,46012
16367113,99,4,4,9,7,1,1,0,0,87120
16367503,99,3,4,9,7,1,1,1,0,21754
16367624,99,1,4,11,6,1,1,1,0,02184
16367680,99,2,2,8,1,1,1,1,0,45662
16367930,99,3,1,6,4,0,1,1,0,33174
16367981,99,4,4,5,6,1,1,1,0,91390
16368292,99,4,2,8,3,1,1,1,0,92021
16368395,99,3,1,11,2,0,1,1,1,32725
16368420,99,3,4,4,5,1,1,1,0,34472
16368613,99,2,2,11,3,1,1,1,0,68601
16368716,99,2,1,8,7,0,1,1,0,66211
16368869,99,3,2,5,3,0,1,1,0,39443
16368912,99,*,2,4,3,0,1,1,0,99999
16368968,99,3,3,7,6,0,1,1,0,20901
16369100,99,*,4,7,5,1,1,1,0,99999
16369115,99,3,4,6,1,1,1,1,0,38843
16369163,99,1,2,11,3,0,1,0,0,02631
16369218,99,3,3,9,4,1,1,0,0,26851
16369336,99,3,3,6,6,1,1,1,0,77388
16369461,99,4,3,3,3,1,5,1,0,91744
16369561,99,2,1,9,4,0,1,1,0,50579
16369781,99,4,2,6,7,0,3,1,0,91709
16369836,99,1,4,5,3,0,1,1,0,01104
16369977,99,1,5,5,4,1,1,1,0,17067
16370229,99,3,2,7,4,1,2,1,0,75241
16370291,99,2,2,7,1,1,1,0,0,47940
16370328,99,4,2,7,7,0,3,1,1,94587
16370584,99,1,3,11,3,1,1,1,1,15112
16370585,99,4,2,6,4,0,1,1,0,97224
16370739,99,1,2,8,7,0,1,1,0,15644
16370890,99,3,3,7,5,1,1,1,1,79424
16371070,99,4,3,3,2,1,1,1,1,99202
16371207,99,4,4,6,1,1,1,1,0,89108
16371290,99,4,2,10,7,1,1,1,1,84403
16371331,99,1,4,5,6,1,5,1,1,11369
16371373,99,3,1,3,1,0,2,1,0,70116
16371389,99,3,4,6,6,1,1,1,0,22030
16371465,99,4,3,5,5,1,1,1,0,85741
16371864,99,1,2,8,1,1,1,1,0,16502
16371918,99,2,2,4,7,0,1,1,0,55124
16372004,99,4,3,11,1,1,5,1,0,93638
16372271,99,3,6,7,5,1,1,1,0,77520
16372435,99,3,2,7,7,0,2,1,1,30035
16372861,99,3,3,5,7,1,1,1,0,33027
16373359,99,3,3,11,3,1,1,1,1,21921
16373662,99,4,2,8,6,0,1,1,0,80015
16373775,99,3,2,11,5,0,1,1,0,30512
16374023,99,3,1,4,5,0,1,1,0,33880
16374198,99,1,2,6,4,1,1,1,0,10017
16374243,99,3,3,6,6,1,1,1,0,77354
16374300,99,1,2,6,4,0,1,1,0,12446
16374302,99,3,2,6,1,0,1,1,0,25311
16374324,99,1,5,6,4,1,1,1,1,11358
16374360,99,3,1,5,5,0,1,1,0,40004
16374380,99,2,2,8,5,0,2,1,0,46254
16374536,99,3,4,6,2,0,1,1,0,79912
16374556,99,4,3,11,1,1,1,1,0,80831
16374792,99,1,1,7,1,0,1,1,1,01540
16375481,99,1,1,8,6,0,1,1,0,11801
16375665,99,3,4,9,4,1,1,1,0,73742
16375745,99,2,6,5,6,1,1,1,0,62707
16375840,99,3,5,11,5,1,1,1,0,35022
16375889,99,4,2,5,7,1,1,1,0,94954
16376510,99,2,1,5,1,0,1,1,0,48030
16377024,99,1,4,9,2,1,2,1,0,19130
16377050,99,3,4,8,3,1,2,1,0,35442
16377152,99,2,5,10,7,1,1,1,0,48103
16377232,99,2,3,7,6,1,1,1,0,60137
16377362,99,3,2,8,5,1,1,1,1,27713
16377364,99,2,2,7,1,0,2,1,0,45417
16377433,99,1,2,5,1,1,5,1,0,11208
16377522,99,1,2,5,2,0,1,1,0,16803
16377630,99,4,2,4,5,0,1,1,0,92129
16377697,99,1,4,11,7,1,1,1,0,12603
16377784,99,2,3,7,6,1,1,1,0,66007
16378013,99,3,5,6,6,1,1,1,0,30127
16378086,99,4,3,10,4,1,2,1,0,92114
16378218,99,2,2,5,1,0,2,1,0,46254
16378272,99,2,4,4,1,1,1,1,1,48838
16378714,99,3,2,8,5,1,1,1,0,79912
16378732,99,*,4,3,2,1,1,1,0,99999
16378853,99,2,2,5,4,1,1,1,0,55313
16378922,99,3,5,9,7,1,1,1,1,21014
16379026,99,4,4,6,5,0,1,1,1,91342
16379096,99,3,3,9,6,1,1,0,0,23434
16379251,99,3,4,4,4,0,1,1,0,33334
16379285,99,2,3,8,7,0,1,1,0,60068
16379299,99,3,6,7,6,1,1,0,1,19709
16379543,99,3,2,7,7,0,1,1,0,38953
16379727,99,3,2,7,5,0,1,1,0,77437
16379948,99,2,2,9,6,0,1,1,0,65301
16379953,99,3,4,9,7,1,1,1,0,21613
16380037,99,3,2,2,5,0,3,1,0,77072
16380105,99,2,4,8,6,1,1,1,0,46818
16380271,99,4,2,6,6,1,1,1,0,98270
16380413,99,2,5,7,2,0,2,1,0,44120
16380519,99,4,3,2,2,1,1,1,0,93309
16380729,99,3,2,3,1,0,2,1,0,28401
16380843,99,2,2,6,4,0,1,1,0,66097
16380865,99,3,5,4,2,1,1,1,0,70030
16380884,99,4,4,8,6,1,1,1,0,94547
16381095,99,2,2,11,5,0,1,1,0,63701
16381150,99,4,1,6,3,0,5,1,1,91733
16381190,99,4,3,7,1,1,1,1,0,80110
16381775,99,3,3,10,1,1,1,1,0,28205
16381923,99,1,2,7,6,0,1,1,0,19608
16382012,99,1,3,4,5,1,1,1,1,11040
16382025,99,4,4,5,4,1,1,1,0,93436
16382172,99,3,1,5,1,0,1,1,0,40351
16382298,99,4,4,6,6,1,1,1,0,92057
16382451,99,1,4,6,3,1,2,1,0,11412
16382453,99,3,3,9,7,1,1,1,0,71457
16382654,99,2,5,7,1,1,1,1,0,67052
16382925,99,1,4,8,2,1,1,1,0,08757
16382959,99,2,2,7,6,1,1,1,0,48348
16383200,99,2,4,6,2,1,1,1,0,45692
16383325,99,2,2,7,6,0,1,1,0,60126
16383368,99,4,2,7,7,0,1,1,0,98110
16383392,99,2,5,8,6,1,1,1,0,47362
16383486,99,3,5,11,2,1,2,1,0,23669
16383662,99,1,3,7,6,1,1,1,0,10306
16383663,99,1,2,9,5,0,1,1,0,07013
16383718,99,1,3,11,7,1,1,1,1,06850
16383801,99,3,2,10,6,0,1,1,1,25414
16383819,99,3,3,9,2,1,1,1,0,76111
16383911,99,1,6,6,6,1,1,1,0,11779
16384054,99,1,4,11,6,1,1,1,0,10901
16384060,99,2,2,8,1,0,1,1,0,56150
16384230,99,1,1,7,1,0,1,1,0,15224
16384271,99,2,2,8,1,1,1,1,0,62009
16384366,99,3,2,9,5,1,1,1,0,22701
16384618,99,1,2,3,1,0,5,1,0,01841
16384656,99,2,4,10,7,1,1,1,0,48304
16384669,99,3,3,8,7,1,1,1,0,21209
16384685,99,3,5,6,7,1,1,1,1,78230
16384922,99,2,2,7,5,0,1,1,0,50124
16385034,99,3,6,11,2,1,1,1,0,40219
16385124,99,4,4,11,5,1,1,1,1,85748
16385658,99,3,4,9,4,1,5,1,0,28360
16385685,99,1,6,6,6,1,1,1,0,17402
16385880,99,2,2,3,1,0,1,1,0,43050
16386148,99,3,4,6,3,1,1,1,0,29592
16386236,99,1,2,9,3,0,1,1,1,07087
16386361,99,1,2,7,5,0,1,1,1,17578
16386489,99,2,2,8,4,0,1,1,0,44484
16386780,99,1,2,11,7,1,1,1,1,07460
16386974,99,3,2,5,4,0,1,1,0,29628
16386988,99,1,2,10,6,0,2,1,0,11210
16387103,99,2,6,7,6,1,1,1,0,60081
16387153,99,3,1,5,6,0,1,1,0,37040
16387333,99,2,3,6,3,1,1,1,0,43773
16387420,99,4,3,10,3,1,1,1,0,98520
16387578,99,1,5,5,7,1,1,1,0,06066
16387631,1,1,2,9,2,0,1,1,0,14047
16387682,99,3,5,11,5,1,1,1,0,33177
16387692,99,3,2,10,3,1,1,1,0,25550
16387858,99,3,4,6,5,0,1,1,0,28079
16387954,99,4,1,8,5,0,1,1,0,89123
16388104,99,4,2,6,2,1,5,1,1,92706
16388590,99,3,3,3,7,0,2,1,1,20747
16388866,99,1,3,8,5,0,1,1,0,08002
16388949,99,3,3,8,4,1,1,1,0,78641
16388980,99,2,4,10,7,1,1,1,0,53092
16389220,99,1,2,7,1,0,1,1,0,06114
16389244,99,2,3,11,7,1,1,1,0,60126
16389533,99,1,4,4,1,1,1,1,1,11224
16389534,99,3,6,6,6,1,1,1,1,33703
16389572,4,1,2,6,6,0,1,1,1,14221
16389753,99,3,5,11,5,1,1,1,0,22172
16389789,99,2,6,7,7,1,1,1,0,48085
16390204,99,2,4,11,2,1,1,1,1,63530
16390279,99,4,2,5,6,0,1,1,0,97080
16390285,99,1,3,11,1,1,5,1,0,19601
16390468,99,4,2,7,7,1,1,1,0,95033
16390575,99,3,3,5,5,1,1,1,0,30513
16390899,99,3,5,8,7,1,1,1,0,27360
16391081,99,3,2,5,5,0,1,1,0,33813
16391114,99,2,3,11,3,1,1,1,0,64134
16391370,99,4,3,7,7,1,1,1,0,85345
16391417,99,3,4,8,7,0,1,1,0,37204
16391421,99,3,3,7,1,1,2,1,0,33712
16391720,99,4,3,11,2,1,1,1,0,59901
